20150601,2010,Mon,109251,109260,109189,109196,58,4,-4,-55,109208,109211,3,0,27.2336,54.4671,0,-1,-1
20150601,2015,Mon,109195,109196,109152,109158,-56,-64,-37,-38,109174,109184,10,6,42.0674,84.1348,0,-1,-1
20150601,2020,Mon,109158,109185,109133,109173,-37,-11,-19,15,109173,109178,5,5,15.8008,31.6017,0,-1,-1
20150601,2025,Mon,109174,109194,109129,109135,16,9,-4,-38,109147,109156,9,7,15.6418,31.2836,0,-1,-1
20150601,2030,Mon,109134,109173,109091,109169,-40,-21,-38,34,109161,109162,1,3,17.3109,34.6218,0,-1,-1
20150601,2035,Mon,109166,109264,109164,109258,32,91,73,89,109225,109210,-15,-9,56.598,113.196,0,-1,-1
20150601,2040,Mon,109257,109457,109253,109338,91,193,89,80,109300,109274,-26,-21,71.5938,143.1875,0,-1,-1
20150601,2045,Mon,109339,109371,109312,109371,82,-86,59,33,109347,109322,-25,-24,47.4447,94.8894,0,-1,-1
20150601,2050,Mon,109370,109393,109253,109300,31,22,-59,-71,109315,109311,-4,-11,38.5141,77.0281,0,-1,-1
20150601,2055,Mon,109300,109331,109234,109317,-70,-62,-19,17,109316,109314,-2,-5,33.9313,67.8626,0,-1,-1
20150601,2100,Mon,109317,109360,109244,109292,17,29,10,-25,109300,109303,3,0,10.4243,20.8487,0,-1,-1
20150601,2105,Mon,109291,109344,109278,109325,-26,-16,34,33,109316,109314,-2,-2,14.3062,28.6124,0,-1,-1
20150601,2110,Mon,109325,109447,109325,109428,34,103,47,103,109390,109371,-19,-14,62.1986,124.3972,0,-1,-1
20150601,2115,Mon,109427,109456,109382,109448,102,9,57,20,109428,109409,-19,-18,54.5833,109.1665,0,-1,-1
20150601,2120,Mon,109450,109450,109360,109366,23,-6,-22,-82,109386,109387,1,-6,44.1324,88.2648,0,-1,-1
20150601,2125,Mon,109366,109436,109341,109402,-84,-14,-19,36,109396,109394,-2,-4,35.4213,70.8425,0,-1,-1
20150601,2130,Mon,109403,109596,109401,109539,37,160,60,137,109491,109466,-25,-18,80.4674,160.9348,0,-1,-1
20150601,2135,Mon,109540,109573,109505,109566,137,-23,104,27,109541,109516,-25,-23,73.0867,146.1734,0,-1,-1
